Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,ASIN/ISBN (Product Code),Category,Survey ResponseID,Total Value
2022-04-21,17.94,1.0,ME,"Fruits Basket Collector's Edition, Vol. 1 (Fruits Basket Collector's Edition, 1)",0316360163,ABIS_BOOK,R_Bz9qIb3FhzjeBbz,17.94
2018-01-19,7.7,1.0,ME,Fuzzy Mud,0385370229,ABIS_BOOK,R_Bz9qIb3FhzjeBbz,7.7
2019-04-05,12.7,1.0,ME,"GOA Kids - Goats of Anarchy: Angel and Her Wonderful Wheels: A true story of a little goat who walked with wheels (Volume 4) (GOA Kids - Goats of Anarchy, 4)",1633226743,ABIS_BOOK,R_z7IAIZ66lqLei2Z,12.7
2019-05-15,4.97,1.0,ME,"GOA Kids - Goats of Anarchy: Piney the Goat Nanny: A true story of a little pig with a big heart (Volume 3) (GOA Kids - Goats of Anarchy, 3)",1633223329,ABIS_BOOK,R_z7IAIZ66lqLei2Z,4.97
2019-05-06,2.99,1.0,ME,"GOA Kids - Goats of Anarchy: Polly and Her Duck Costume: + The true story of a little blind rescue goat (Volume 1) (GOA Kids - Goats of Anarchy, 1)",163322418X,ABIS_BOOK,R_z7IAIZ66lqLei2Z,2.99
2019-05-22,2.99,1.0,ME,"GOA Kids - Goats of Anarchy: The Goat with Many Coats: A true story of a little goat who found a new home (Volume 2) (GOA Kids - Goats of Anarchy, 2)",1633223337,ABIS_BOOK,R_z7IAIZ66lqLei2Z,2.99
2018-12-28,20.32,1.0,ME,"Gift of Fire, A: Social, Legal, and Ethical Issues for Computing Technology",0134615271,ABIS_BOOK,R_PvwULHwARcFwOXv,20.32
2019-07-16,6.93,1.0,ME,Gin: The Manual,184533938X,ABIS_BOOK,R_2rMJHlcINrHEFVL,6.93
2018-03-30,7.29,1.0,ME,God Found Us You (Harperblessings),0061131768,ABIS_BOOK,R_3CVMAH13SNAWjLZ,7.29
2022-07-15,9.89,1.0,ME,Good Night Maine,1602190100,ABIS_BOOK,R_z7IAIZ66lqLei2Z,9.89
2019-10-31,18.57,1.0,ME,Gotta Get Theroux This EXPORT,1509880380,ABIS_BOOK,R_Bz9qIb3FhzjeBbz,18.57
2018-12-28,11.12,1.0,ME,Gray Hat Hacking the Ethical Hackers Handbook,0071742557,ABIS_BOOK,R_PvwULHwARcFwOXv,11.12
2021-10-30,10.26,1.0,ME,HMH: into Math Practice and Homework Journal Grade 5,0358111560,ABIS_BOOK,R_Bz9qIb3FhzjeBbz,10.26
2021-10-30,2.34,1.0,ME,"HMH: into Math Student workbook Grade 5, Modules 1 - 9",035800229X,ABIS_BOOK,R_Bz9qIb3FhzjeBbz,2.34
2021-10-30,6.95,1.0,ME,"HMH: into Math Student workbook Grade 5, Modules 10 - 20",0358002303,ABIS_BOOK,R_Bz9qIb3FhzjeBbz,6.95
2021-10-30,11.9,1.0,ME,HMH: into Math Student workbook Grade 6,0358115817,ABIS_BOOK,R_Bz9qIb3FhzjeBbz,11.9
2022-06-19,18.27,1.0,ME,"Half Baked Harvest Super Simple: More Than 125 Recipes for Instant, Overnight, Meal-Prepped, and Easy Comfort Foods: A Cookbook",0525577076,ABIS_BOOK,R_1d02LBY83RUbFAj,18.27
2018-03-14,3.96,1.0,ME,Half a Chance,0545035341,ABIS_BOOK,R_Bz9qIb3FhzjeBbz,3.96
2020-12-12,2.5,1.0,ME,Hand Shadow Fun (Dover Little Activity Books),0486796744,ABIS_BOOK,R_2mAJniG0xVBIInL,2.5
